Market	Symbol	Description
XNYS	SSD	Simpson Manufacturing Company
XTSE	SSF.UN	Symphony Floating Rate Sr Loan Fd
XNAS	SSFN	Stewardship Financial Corp
XNAS	SSH	Sunshine Heart Inc
XNYS	SSI	Stage Stores
XNYS	SSL	Sasol Ltd
XTSE	SSL	Sandstorm Gold Ltd
XTSE	SSL.WT	Sandstorm Gold Ltd Wts
XTSE	SSL.WT.A	Sandstorm Gold Ltd Wts Ser B
XTSE	SSL.WT.B	Sandstorm Gold Ltd Warrants B
XNAS	SSNC	SS&C Technologies Holdings
XTSE	SSO	Silver Standard Res Inc.
XNYS	SSP	E.W. Scripps Company
XNAS	SSRI	Silver Standard Resources Inc
XNAS	SSRX	3Sbio Inc.
XNYS	SSS	Sovran Self Storage
XTSE	SST	Ipath US Treasury Steepener ETN
XTSE	SST.U	Ipath US Treasury Steepener ETN
XNYS	SSTK	Shutterstock Inc.
XNYS	SSW	Seaspan Corp.
XNYS	SSW-C	Seaspan Corporation
XNYS	SSW-D	Seaspan Corp
XNAS	SSYS	Stratasys
XNYS	ST	Sensata Technologies Holding N.V.
XTSE	ST	Stonegate Agricom Ltd
XTSE	ST.WT	Stonegate Agricom Ltd Wts
XNYS	STA-A	Stag Industrial Inc. Preferred
XNAS	STAA	Staar Surgical Company
XNYS	STAG	Sti Inc
XNAS	STAN	Standard Parking Corp.
XNAS	STB	Student Transn Inc
XTSE	STB	Student Transportation Inc.
XTSE	STB.DB.B	Student Transportation Inc. 6.75 Dbs.
XTSE	STB.DB.U	Student Transportation Inc 6.25 Pct Debs
XNAS	STBA	S&T Bancorp
XNAS	STBZ	State Bank Finl Corp
XNYS	STC	Stewart Information Services Corp.
XNYS	STE	Steris Corp.
XTSE	STE	Santonia Energy Inc
XNAS	STEC	Stec
XNAS	STEI	Stewart Enterprises
XNAS	STEL	Stellarone Corp.
XNAS	STEM	Stemcells
XNAS	STFC	State Auto Financial Corp.
XNYS	STI	Suntrust Banks
XNYS	STI-A	Suntrust Bks Dep Sh
XNYS	STI-E	Suntrust Banks Inc. Series E
XNYS	STI.A	Suntrust Banks Inc Class A
XNYS	STI.B	Suntrust Banks Inc Class B
XNYS	STJ	St. Jude Medical
XNYS	STK	Columbia Seligman Premium Technology
XNAS	STKL	Sunopta
XNYS	STL	Sterling Bancorp
XNYS	STL-A	Sterling Bncp TR I
XNAS	STLD	Steel Dynamics
XNAS	STLY	Stanley Furniture Company
XNYS	STM	Stmicroelectronics N.V.
XTSE	STM	Strathmore Minerals Corp.
XNAS	STML	Stemline Therapeutics Inc.
XNAS	STMP	Stamps.Com Inc.
XNYS	STN	Stantec Inc
XTSE	STN	Stantec Inc
XTSE	STNC	S&P/TSX North American Pref Stock Index
XNAS	STND	Standard Financial
XNYS	STNG	Scorpio Tankers Inc.
XNAS	STNR	Steiner Leisure Limited
XTSE	STNU	S&P/TSX North American Pref Stock Index
XNYS	STO	Statoil Asa
XTSE	STO	Spartan Oil Corp
XNYS	STON	Stonemor Partners L.P.
XNYS	STP	Suntech Power Holdings Co.
XTSE	STP	Southern Pacific Resource Corp
XTSE	STP.DB	Southern Pacific Res. Corp. 6.0 Pct Debs
XTSE	STQ	Income Streams 111 Corp Capital Shares
XTSE	STQ.E	Income Streams 111 Corp Equity Shares
XNYS	STR	Questar Corp.
XNAS	STRA	Strayer Education
XNYS	STRI	Str Holdings Inc
XNAS	STRL	Sterling Construction Company Inc
XNAS	STRM	Streamline Health Solutions
XNAS	STRN	Sutron Corp.
XNAS	STRS	Stratus Properties
XNAS	STRT	Strattec Security Corp.
XNAS	STRZA	Starz Series A Liberty Capital
XNAS	STRZB	Starz Series B Liberty Capital
XNAS	STSA	Sterling Financial Corp.
XNAS	STSI	Star Scientific
XNYS	STT	State Street Corp
XNYS	STT-C	State Street Corporation Dep Sh
XNYS	STV	China Digital Tv Holding Co.
XNYS	STWD	Starwood Property Trust
XNAS	STX	Seagate Technology.
XNAS	STXS	Stereotaxis
XNYS	STZ	Constellation Brands Inc
XNYS	STZ.B	Constellation Brd B
XNYS	SU	Suncor Energy Inc.
XTSE	SU	Suncor Energy Inc.
XNAS	SUBK	Suffolk Bancorp
XTSE	SUE	Sulliden Gold Corporation Ltd
XNYS	SUI	Sun Communities
XNYS	SUI-A	Sun Communities Inc.
XTSE	SUM	Solium Capital Inc.
XNAS	SUMR	Summer Infant
XNAS	SUNS	Solar Senior Capital Ltd.
XTSE	SUO	Sunshine Oilsands Ltd
XNYS	SUP	Superior Industries International
XNAS	SUPN	Supernus Pharmaceuticals Inc.
XNAS	SUPX	Supertex
XNAS	SURG	Synergetics USA
XNYS	SUSP	Susser Petroleum Partners Lp
XNAS	SUSQ	Susquehanna Bancshares
XNYS	SUSS	Susser Holdings Corp.
XNAS	SUTR	Sutor Technology Group Limited
XNAS	SVA	Sinovac Biotech
XTSE	SVB	Silver Bull Resources Inc
XNAS	SVBI	Severn Bancorp Inc
XTSE	SVC	Sandvine Corporation
XNYS	SVM	Silvercorp Metals Inc
XTSE	SVM	Silvercorp Metals Inc.
XNYS	SVN	7 Days Group Holdings
XNAS	SVNT	Savient Pharmaceuticals Inc
XTSE	SVR	Ishares Silver Bullion Fund
XTSE	SVR.C	Claymore Silver Bullion Trust
XNYS	SVU	Supervalu Inc.
XNAS	SVVC	Firsthand Technology Value Fund
XTSE	SVY	Savanna Energy Services Corp
XTSE	SW	Sierra Wireless
XNYS	SWC	Stillwater Mining Company
XTSE	SWC.U	Stillwater Mining Company
XTSE	SWD	Sunward Resources Ltd
XNYS	SWFT	Swift Transportation Company
XTSE	SWH	Sunwah International Limited
XNAS	SWHC	Smith & Wesson Holding Corp.
XNYS	SWI	Solarwinds
XTSE	SWI	Swisher Hygiene Inc
XNAS	SWIR	Sierra Wireless
XNYS	SWJ	Stanley Black & Decker Inc.
XNYS	SWK	Stanley Black & Decker Inc
XNAS	SWKS	Skyworks Solutions
XNYS	SWM	Schweitzer-Mauduit International
XNYS	SWN	Southwestern Energy Company
XTSE	SWP.UN	Salida Wealth Preservation Fund
XNYS	SWS	Sws Group
XNAS	SWSH	Swisher Hygiene
XNYS	SWU	Stanley Black & Decker Inc
XNYS	SWX	Southwest Gas Corp.
XNYS	SWY	Safeway Inc.
XTSE	SWY	Stornoway Diamond Corp.
XTSE	SWY.WT	Stornoway Diamond Corporation Wts
XNYS	SWZ	Swiss Helvetia Fund
XNYS	SXC	Suncoke Energy Inc
XNYS	SXCP	Suncoke Energy Partners L.P.
XNYS	SXE	Southcross Energy Partners L.
XNYS	SXI	Standex International Corp.
XTSE	SXI	Synex Intl Inc
XNYS	SXL	Sunoco Logistics Partners Lp
XTSE	SXP	Supremex Inc.
XNYS	SXT	Sensient Technologies Corp.
XNYS	SYA	Symetra Financial Corp.
XNAS	SYBT	S.Y. Bancorp
XNAS	SYBTP	S.Y. Bancorp
XNYS	SYK	Stryker Corp.
XNAS	SYKE	Sykes Enterprises Inc.
XNAS	SYMC	Symantec Corp.
XNAS	SYMM	Symmetricom
XNAS	SYMX	Synthesis Energy Systems
XNAS	SYNA	Synaptics Inc.
XNAS	SYNC	Synacor Inc.
XNAS	SYNL	Synalloy Corp.
XNAS	SYNM	Syntroleum Corp.
XNAS	SYNT	Syntel
XNAS	SYPR	Sypris Solutions
XNYS	SYSW	Syswin Inc.
XNYS	SYT	Syngenta Ag
XNAS	SYUT	Synutra International
XNYS	SYX	Systemax Inc.
XNYS	SYY	Sysco Corp.
XNYS	SZC	The Cushing Renaissance Fund
XNAS	SZYM	Solazyme Inc
XNYS	T	AT&T Inc.
XTSE	T	Telus Corporation
XTSE	T.A	Telus Corporation Nv
XTSE	TA	Transalta Corporation
XTSE	TA.PR.D	Transalta Corp Prfd Series A
XTSE	TA.PR.F	Transalta Corp Pref Series C
XTSE	TA.PR.H	Transalta Corp Pref Sh Series E
XNYS	TAC	Transalta Corp.
XNAS	TACT	Transact Technologies Inc.
XNYS	TAHO	Tahoe Res Inc
XNYS	TAI	Transamerica Income Shares
XNAS	TAIT	Taitron Components Inc.
XNYS	TAL	Tal International Group
XTSE	TAO	Tag Oil Ltd
XNYS	TAOM	Taomee Holdings Limited
XNYS	TAP	Molson Coors Brewing Company
XNYS	TAP.A	Molson Coors Brewing Company
XNYS	TARO	Taro Pharm Inds    #
XNAS	TASR	Taser International
XNAS	TAST	Carrols Restaurant Group
XNAS	TATT	Tat Technologies Ltd
XNAS	TAX	Jth Holding Inc
XNAS	TAXI	Medallion Financial
XNAS	TAYC	Taylor Capital Group
XNAS	TAYCO	Taylor Cap Group Inc
XNAS	TAYCP	Taylor Capital Group
XNAS	TAYD	Taylor Devices
XNAS	TBAC	Tandy Brands Accessories
XNAS	TBBK	The Bancorp
XTSE	TBE	Twin Butte Energy Ltd.
XNYS	TBI	Trueblue Inc
XTSE	TBL	Taiga Building Products Ltd.
XTSE	TBL.NT	Taiga Building Products Ltd. 14% Debs
XNAS	TBNK	Territorial Bancorp Inc.
XNAS	TBOW	Trunkbow International Holdings Ltd
XTSE	TBP.UN	T Boone Pickens Energy Fund
XNYS	TC	Thompson Creek Metals Company Inc.
XTSE	TC	Tucows Inc Com Npv
XNYS	TC-T	Thompson Creek Metals Co. Inc.
XTSE	TCA.PR.X	Transcanada Corp. Series U
XTSE	TCA.PR.Y	Transcanada Corp Series Y
XNYS	TCAP	Triangle Capital Corp.
XNYS	TCB	Tcf Financial Corp.
XNYS	TCB-B	Tcf Financial Corporation
XNYS	TCB-C	Tcf Financial Corp
XNYS	TCB.W	Tcf Financial Corporation
XNAS	TCBI	Texas Capital Bancshares
XNAS	TCBIL	Texas Capital Bancshares Inc.
XNAS	TCBIW	Texas Capital Bancshares
XNAS	TCBK	Trico Bancshares
XNYS	TCC	Triangle Capital Coproration
XNYS	TCCA	Triangle Capital Corporation
XNAS	TCCO	Technical Communications Corp.
XTSE	TCH	Touchstone Gold Limited
XNYS	TCI	Transcontinental Realty Investors
XNYS	TCK	Teck Resources Ltd
XTSE	TCK.A	Teck Resources Limited Cl A
XTSE	TCK.B	Teck Resources Limited Cl B
XNYS	TCL	Tata Communications Limited
XTSE	TCL.A	Transcontinental Inc. Cl A Sv
XTSE	TCL.B	Transcontinental Inc. Cl B Mv
XTSE	TCL.PR.D	Transcontinental Inc Pref D
XTSE	TCM	Thompson Creek Metals Company Inc.
XTSE	TCN	Tricon Capital Group Inc
XTSE	TCN.DB	Tricon Capital Group 6.375 Pct
XNYS	TCO	Taubman Centers
XNYS	TCO-J	Taubman Centers Inc. Preferred
XNYS	TCP	Trident Performance Group
XTSE	TCP	Trident Performance Corp Class A
XNAS	TCPC	Tcp Capital Corp.
XNAS	TCRD	Thl Credit
XTSE	TCS	Tecsys Inc J
XTSE	TCT.UN	Top 10 Canadian Financial Trust
XTSE	TCW	Trican Well
XTSE	TCZ	Trident Performance Corp. II
XNYS	TD	Toronto Dominion Bank
XTSE	TD	Toronto-Dominion Bank
XTSE	TD.PR.A	TD Bank Pref Series Aa
XTSE	TD.PR.C	TD Bank Pref Series AC
XTSE	TD.PR.E	TD Bank Pref Series Ae
XTSE	TD.PR.G	TD Bank Pref Series Ag
XTSE	TD.PR.I	TD Bank Pref. Series Ai
XTSE	TD.PR.K	TD Bank Preferred Sh. Series Ak
XTSE	TD.PR.O	TD Bank Cl. A First Pref. Series O
XTSE	TD.PR.P	TD Bank Class A Pref Series P.
XTSE	TD.PR.Q	TD Pref Shares Cl A Series Q
XTSE	TD.PR.R	TD Bank Preferred Shares Series R
XTSE	TD.PR.S	TD Bank Ser S Pr
XTSE	TD.PR.Y	TD Bank Ser Y Pr
XNYS	TDA	Telephone And Data Systems In
XNYS	TDC	Teradata Corp.
XNYS	TDE	Telephone And Data Systems
XNYS	TDF	Templeton Dragon Fund
XNYS	TDG	Transdigm Group Inc.
XTSE	TDG	Trinidad Drilling Ltd.
XNYS	TDI	Telephone And Data Systems
XNAS	TDIV	First Trust Exchange-Traded Fun
XNYS	TDJ	Telephone And Data Systems In
XNYS	TDS	Telephone And Data Systems
XTSE	TDS.C	TD Split Inc Class C Capital
XTSE	TDS.PR.C	TD Split Inc Class C Preferred
XNYS	TDW	Tidewater Inc.
XNYS	TDY	Teledyne Technologies Inc.
XNYS	TE	Teco Energy
XNAS	TEAR	Tearlab Corp.
XNAS	TECD	Tech Data Corp.
XNAS	TECH	Techne Corp.
XNAS	TECUA	Tecumseh Products Company
XNAS	TECUB	Tecumseh Products Company
XNYS	TEF	Telefonica Sa
XNYS	TEG	Integrys Energy Group
XNYS	TEI	Templeton Emerging Markets
XNYS	TEL	Te Connectivity Ltd
XNAS	TELK	Telik
XNYS	TEN	Tenneco Automotive
XNYS	TEO	Telecom Argentina Stet - France Telecom S.A.
XNYS	TER	Teradyne
XNAS	TESO	Tesco Corp.
XNAS	TESS	Tessco Technologies Inc.
XTSE	TET	Trilogy Energy Corp.
XNYS	TEU	Box Ships Inc.
XNYS	TEVA	Teva Pharmaceutical Industries Limited
XNYS	TEX	Terex Corp.
XNAS	TFCO	Tufco Technologies
XNYS	TFG	Fixed Income Trust For Goldman
XTSE	TFI	Transforce Inc.
XTSE	TFI.DB	Transforce Inc. 6.0 Pct Debs
XTSE	TFI.DB.A	Transforce Inc 5.65 Pct Debs
XNAS	TFM	The Fresh Market
XNAS	TFSL	Tfs Financial Corp.
XNYS	TFX	Teleflex Inc.
XNYS	TG	Tredegar Corp.
XNAS	TGA	Transglobe Energy Corp
XTSE	TGA.DB	Transglobe Apartment REIT 5.4 Pct Debs
XNAS	TGE	Tgc Industries
XTSE	TGF.UN	Timbercreek Global Real Estate Fund
XNYS	TGH	Textainer Group Holdings
XNYS	TGI	Triumph Group
XTSE	TGL	Transglobe Energy Corp
XTSE	TGL.DB	Transglobe Energy Corp 6 Pct Debs
XTSE	TGO	Terago Inc.
XNYS	TGP	Teekay Lng Partners L.P.
XNYS	TGS	Transportadora De Gas Sa Ord B
XTSE	TGS	Tiger Resources Ltd [The Co.]
XNYS	TGT	Target Corp.
XNYS	TGX	Theragenics Corp.
XTSE	TGZ	Teranga Gold Corporation
XTSE	TH	Theratechnologies
XTSE	THB	Powershares S&P/Tsx High Beta
XNYS	THC	Tenet Healthcare Corp.
XNAS	THER	Theratechnologies Inc
XNAS	THFF	First Financial Corporation Indiana
XNYS	THG	The Hanover Insurance Group
XNYS	THI	Tim Hortons Inc.
XTSE	THI	Tim Hortons Inc.
XNAS	THLD	Threshold Pharmaceuticals
XNYS	THO	Thor Industries
XTSE	THO	Tahoe Resources Inc
XNAS	THOR	Thoratec Corp.
XNYS	THR	Thermon Group Holdings Inc.
XTSE	THR	Thundermin J
XNAS	THRD	Tf Financial Corp.
XNAS	THRM	Amerigon Incorporated
XNAS	THRX	Theravance
XNYS	THS	Treehouse Foods
XNAS	THTI	Tht Heat Transfer Technology
XNYS	TI	Telecom Italia S.P.A.
XNYS	TI.A	Telecom Italia S.P.A.
XNAS	TIBX	Tibco Software
XNAS	TICC	Ticc Capital
XTSE	TID	Tuscany Intl Drilling Inc
XNYS	TIE	Titanium Metals Corp.
XNYS	TIF	Tiffany & Co.
XNAS	TIGR	Tigerlogic Corp.
XTSE	TIH	Toromont Ind
XNAS	TILE	Interface
XNAS	TINY	Harris & Harris Group
XNAS	TISA	Top Image Systems
XNYS	TISI	Team
XNAS	TITN	Titan Machinery Inc.
XNAS	TIVO	Tivo Inc.
XNYS	TJX	Tjx Companies
XNYS	TK	Teekay Shipping Corp.
XNYS	TKC	Turkcell Iletisim Hizmetleri As
XNYS	TKF	Turkish Investment Fund
XTSE	TKM	Tekmira Pharmaceuticals Corporation
XNAS	TKMR	Tekmira Pharmaceuticals Corp
XTSE	TKO	Taseko Mines Ltd.
XNYS	TKR	Timken Company
XNAS	TLAB	Tellabs
XTSE	TLB	Occulogix Inc
XNAS	TLF	Tandy Leather Factory
XTSE	TLF.UN	Tech Leaders Income Fund
XTSE	TLH	Talison Lithium Limited
XNYS	TLI	Lmp Corporate Loan Fund Inc
XNYS	TLK	P.T. Telekomunikasi Indonesia Tbk.
XNYS	TLLP	Tesoro Logistics Lp Common Unit
XNYS	TLM	Talisman Energy Inc.
XTSE	TLM	Talisman Energy Inc.
XTSE	TLM.PR.A	Talisman Energy Pref Series 1
XTSE	TLO	Talon Metals Corp.
XNYS	TLP	Transmontaigne Partners L.P.
XTSE	TLV	Powershares Sp TSX Low Vol Idx ETF
XNYS	TLYS	Tilly's Inc.
XNYS	TM	Toyota Motor Corp Ltd Ord
XTSE	TMA	Trimac Transportation Ltd.
XTSE	TMB	Tembec Inc.
XTSE	TMC	Timbercreek Mtg Inv Corp
XNYS	TMH	Team Health Holdings
XNYS	TMK	Torchmark Corp.
XNYS	TMK-B	Torchmark Corporation
XTSE	TML	Treasury Metals Inc.
XTSE	TMM	Timmins Gold Corp
XNAS	TMNG	The Management Network Group
XNYS	TMO	Thermo Fisher Scientific Inc
XNYS	TMS	Tms International Corp.
XNAS	TNAV	Telenav
XNYS	TNC	Tennant Company
XNAS	TNGO	Tangoe Inc.
XNYS	TNH	Terra Nitrogen Company L.P.
XNYS	TNK	Teekay Tankers Ltd
XNYS	TNP	Tsakos Energy Navigation Ltd
XTSE	TNP	Transatlantic Petroleum Ltd.
XNYS	TNS	Tns
XTSE	TNX	Tanzanian Royalty Exploration Corp.
XTSE	TOF.UN	Taylor North American Eqy Opp Fd
XNAS	TOFC	Tower Financial Corp.
XTSE	TOG	Torc Oil And Gas Ltd
XNYS	TOL	Toll Brothers Inc.
XNYS	TOO	Teekay Offshore Partners L.P.
XTSE	TOOC	TSX Capped Composite Index
XNAS	TOPS	Top Ships Inc.
XTSE	TOR	Triausmin Limited
XNAS	TORM	Tor Minerals International Inc
XTSE	TOS	Tso3 Inc
XNYS	TOT	Totalfinaelf S.A.
XTSE	TOT	Total Energy Services Inc.
XTSE	TOT.DB	Total Energy Services 5.75 Pct Debs
XTSE	TOU	Tourmaline Oil Corp
XNAS	TOWN	Towne Bank
XNYS	TOWR	Tower International
XNYS	TPC	Tutor Perini Corp.
XNAS	TPGI	Thomas Properties Group
XNYS	TPH	Tri Pointe Homes Inc. Common S
XTSE	TPH	Temple Hotels Inc
XTSE	TPH.DB.B	Temple Hotels Inc 8.50 Pct Debs
XTSE	TPH.DB.E	Temple Hotels Inc 7.25 Pct Debs
XTSE	TPK	Ten Peaks Coffee Company Inc
XNYS	TPL	Texas Pacific Land Trust
XTSE	TPL	Tethys Petroleum Limited
XNYS	TPX	Tempur-Pedic International Inc
XTSE	TPX.A	Molson Coors Canada Inc. Cl.A Lv
XTSE	TPX.B	Molson Coors Canada Inc. Cl.B Nv
XNYS	TPZ	Tortoise Power And Energy
XNAS	TQNT	Triquint Semiconductor
XNAS	TQQQ	Ultrapro QQQ Proshares
XNYS	TR	Tootsie Roll Industries
XNAS	TRAK	Dealertrack Holdings
XNYS	TRC	Tejon Ranch Company
XNAS	TREE	Tree.Com
XNYS	TREX	Trex Company
XNYS	TRF	Templeton Russia Fund
XTSE	TRF.UN	First Asset Energy & Resource Fund.
XNYS	TRGP	Targa Resources
XNAS	TRGT	Targacept
XTSE	TRH.UN	Triax Diversif Un
XNYS	TRI	Thomson Reuters Corp
XTSE	TRI	Thomson Reuters Corporation
XTSE	TRI.PR.B	Thomson Reuters Corporation Prf Srs 2
XNAS	TRIB	Trinity Biotech Plc
XNAS	TRIO	Trio Merger Corp
XNAS	TRIP	Tripadvisor Inc.
XNAS	TRIT	Tri-Tech Holding Inc.
XNYS	TRK	Speedway Motorsports
XTSE	TRL	Trimel Pharmaceuticals Corp
XTSE	TRL.WT.A	Trimel Pharmaceuticals Corp Wts Ser A
XNYS	TRLA	Trulia Inc.
XNAS	TRLG	True Religion Apparel
XNAS	TRMB	Trimble Navigation Limited
XNAS	TRMD	Torm A/S
XNAS	TRMK	Trustmark Corp.
XNYS	TRN	Trinity Industries
XNYS	TRN-A	Terreno Realty Corporation Pref
XNYS	TRNO	Terreno Realty Corp.
XNAS	TRNS	Transcat
XNAS	TRNX	Tornier N.V.
XNAS	TROV	Trovagene Inc
XNAS	TROVU	Trovagene Inc.
XNAS	TROVW	Trovagene Inc.
XNAS	TROW	T. Rowe Price Group
XNYS	TROX	Tronox Inc
XNYS	TRP	Transcananda Pipelines
XTSE	TRP	Transcanada Corp.
XTSE	TRP.PR.A	Transcanada Corp Pref Series 1
XTSE	TRP.PR.B	Transcanada Corp Pref Series 3
XTSE	TRP.PR.C	Transcanada Cumul Redeem Pref Ser 5
XNYS	TRQ	Turquoise Hill Resources Ltd.
XTSE	TRQ	Turquoise Hill Resources Ltd.
XNYS	TRR	Trc Companies
XNAS	TRS	Trimas Corp.
XNAS	TRST	Trustco Bank Corp NY
XNYS	TRU	Torch Energy Royalty Trust
XNYS	TRV	The Travelers Companies Inc
XNYS	TRW	Trw Automotive Holdings Corp.
XTSE	TRY	Troy Resources Nl
XTSE	TRZ.A	Transat At Inc
XTSE	TRZ.B	Transat A.T. Inc. Class B
XNYS	TS	Tenaris S.A.
XTSE	TS.B	Torstar Corp. Cl. B Nv
XNAS	TSBK	Timberland Bancorp
XNAS	TSCO	Tractor Supply Company
XNAS	TSEM	Tower Semiconductor Ltd
XNYS	TSI	Tcw Strategic
XNYS	TSL	Trina Solar Limited
XTSE	TSL	Tree Island Steel Ltd
XTSE	TSL.DB	Tree Island Steel Ltd Debs
XNAS	TSLA	Tesla Motors
XNYS	TSM	Taiwan Semiconductor Manufacturing
XNYS	TSN	Tyson Foods
XNYS	TSO	Tesoro Petroleum Corp.
XNAS	TSON	Trans1 Inc.
XNAS	TSPT	Transcept Pharmaceuticals
XNAS	TSRA	Tessera Technologies
XNAS	TSRI	Tsr
XNAS	TSRO	Tesaro Inc.
XNAS	TSRX	Trius Therapeutics
XNYS	TSS	Total System Services
XNAS	TST	Thestreet.Com
XNAS	TSTC	Telestone Technologies
XNYS	TSU	Tim Participacoes S.A.
XNAS	TSYS	Telecommunication Systems
XTSE	TT	Terra Energy Corp.
XNYS	TTC	Toro Company
XTSE	TTCD	TSX Consumer Discretionary Capped Index
XTSE	TTCS	TSX Consumer Staples Capped Index
XTSE	TTE.UN	Top 20 Europe Dividend Trust
XNAS	TTEC	Teletech Holdings
XNAS	TTEK	Tetra Tech
XTSE	TTEN	TSX Capped Energy Index
XNYS	TTF	Thai Fund
XTSE	TTFS	S&P/TSX Capped Financial
XTSE	TTGD	TSX Global Gold Index
XNAS	TTGT	Techtarget
XTSE	TTH	Transition Therapeutics Inc
XTSE	TTHC	TSX Health Care Capped Index
XNAS	TTHI	Transition Therapeutics
XNYS	TTI	Tetra Technologies
XTSE	TTIN	TSX Industrials Capped Index
XNYS	TTM	Tata Motors Ltd
XNAS	TTMI	Ttm Technologies
XTSE	TTMN	TSX Metals And Mining Capped Index
XTSE	TTMT	TSX Materials Capped Index
XNYS	TTP	Tortoise Pipeline & Energy Fund
XTSE	TTRE	S&P/TSX Capped Real Estate
XNAS	TTS	Tile Shop Holdings Inc.
XTSE	TTTK	TSX Information Tech Capped Index
XTSE	TTTS	TSX Telecom Services Capped Index
XTSE	TTUT	TSX Utilities Capped Index
XNAS	TTWO	Take-Two Interactive Software
XTSE	TTY.UN	Top 20 Dividend Trust
XNYS	TU	Telus Corp. Non Voting Shares
XNYS	TUC	Mac-Gray Corp.
XNAS	TUES	Tuesday Morning
XNYS	TUMI	Tumi Holdings Inc.
XNYS	TUP	Tupperware Corp.
XTSE	TUT.UN	Top 20 US Dividend Trust Unit A
XNYS	TV	Grupo Televisa S.A.
XTSE	TV	Trevali Mining Corporation
XTSE	TV.WT	Trevali Mining Corporation Wts
XTSE	TVA.B	Tva Group Inc Class'B'Com Npv
XNYS	TVC	Tennessee Valley Authority
XNYS	TVE	Tennessee Valley Authority
XTSE	TVI	Tvi Pacific J
XTSE	TVK	Terravest Capital Inc
XNYS	TVL	Lin Tv Corp
XNYS	TW	Towers Watson & Co
XNYS	TWC	Time Warner Cable Inc
XNAS	TWER	Towerstream Corp.
XNAS	TWGP	Tower Group
XNYS	TWI	Titan International
XNAS	TWIN	Twin Disc Inc.
XNAS	TWMC	Trans World Entertainment
XNYS	TWN	Taiwan Fund
XNYS	TWO	Two Harbors Investments Corp
XNAS	TWTC	Tw Telecom Inc.
XNYS	TWX	Time Warner Inc.
XNYS	TX	Ternium S.A.
XTSE	TX	Tuckamore Capital Management Inc
XTSE	TX.DB.B	Tuckamore Capital Mgmt Inc 8 Pct Debs
XTSE	TX.DB.C	Tuckamore Cap Mgmt Inc 3.624 Pct Debs
XTSE	TXBA	TSX Composite Banks Index
XTSE	TXBE	S&P/TSX Equal Weight Global Base Metals
XTSE	TXBM	S&P/TSX Globalbase Metals Index
XNAS	TXCC	Transwitch Corp.
XTSE	TXCE	TSX Composite Weight Index
XTSE	TXCT	S&P/TSX Clean Technology Index
XTSE	TXCX	TSX Composite Index
XTSE	TXDC	S&P/TSX Composite Dividend Index
XTSE	TXDE	S&P/TSX Equal Weight Diversified Banks I
XTSE	TXDV	S&P/TSX Cdn Div Aristocrats
XTSE	TXEI	S&P/TSX Equity Income Index
XTSE	TXEW	S&P/TSX 60 Equal Weight Index
XTSE	TXF	Tech Giants Covered Call ETF
XTSE	TXF.A	First Asset Tech Giants Cvr Cal
XTSE	TXFO	TSX Completion Index
XTSE	TXG	Torex Gold Resources Inc
XTSE	TXG.WT.A	Torex Gold Resources Inc Warrants
XTSE	TXGE	S&P/TSX Equal Weight Global Gold Index
XTSE	TXGM	S&P/TSX Global Mining Index
XTSE	TXHB	TSX Composite Banks Index
XNYS	TXI	Texas Industries
XTSE	TXIE	S&P/TSX Equal Weight Industrials Index
XTSE	TXL	Tesla Exploration Ltd
XTSE	TXLS	S&P/TSX 60 130/30 Strategy Index
XTSE	TXLV	TSX Composite Low Volatility
XTSE	TXMC	S&P/TSX Megacap Index
XNAS	TXN	Texas Instruments Inc.
XTSE	TXOE	S&P/TSX Equal Weight Oil & Gas Index
XTSE	TXPL	S&P/TSX Preferred Share Laddered Index
XTSE	TXPR	S&P/Tsxpreferred Share Index
XNAS	TXRH	Texas Roadhouse
XTSE	TXSC	TSX 60 Capped Index
XTSE	TXSI	S&P/TSX 60 Shariah Index
XTSE	TXSX	TSX 60 Index
XNYS	TXT	Textron Inc.
XTSE	TXT.PR.A	Top 10 Split Trust Prf. A
XTSE	TXT.UN	Top 10 Split Trust
XTSE	TXTW	TSX Smallcap Index
XNYS	TY	Tri Continental Corp.
XNYS	TY.P	Tri Contl Cp 2.50 Pr
XNYS	TYC	Tyco International Ltd.
XNYS	TYG	Tortoise Energy Infrastructure Corp.
XNYS	TYG-B	Tortoise Energy Infrastructure
XNYS	TYL	Tyler Technologies
XNYS	TYN	Tortoise North American Energy Corp.
XNAS	TYPE	Monotype Imaging Holdings Inc.
XNYS	TYY	Tortoise Energy Capital Corp.
XNYS	TYY-C	Tortoise Energy Capital Copror
XNYS	TZF	Bear Stearns Depositor
XNAS	TZOO	Travelzoo Inc
XTSE	TZS	Trez Capital Senior Mortgage In
XNAS	TZYM	Tranzyme Inc.
XTSE	TZZ	Trez Cap Mtg Invt Corp Com Npv
XTSE	U	Uranium Participation Corp.
XNYS	UA	Under Armour
XNAS	UACL	Universal Truckload Services
XNYS	UAL	United Continental Holdings
XNYS	UAM	Universal American Financial
XNYS	UAN	Cvr Partners Lp Common Units R
XNYS	UBA	Urstadt Biddle Properties Inc.
XNAS	UBCP	United Bancorp
XNAS	UBFO	United Security Bancshares
XNAS	UBNK	United Financial Bancorp
XNAS	UBNT	Ubiquiti Networks Inc.
XNAS	UBOH	United Bancshares
XNYS	UBP	Urstadt Biddle Properties Inc.
XNYS	UBP-C	Urstadt Biddle Pfd C
